id,price
0,2192.3417830837875
1,6650.911032418896
2,2819.6259156310957
3,3844.0755121594557
4,2994.3236753401343
5,9730.743400291518
6,2894.4873037081848
7,2903.553350881316
8,2706.742540281458
9,13633.079244686674
10,2251.6181577403527
11,2725.783410210743
12,3281.9845254994107
13,2704.474228014681
14,2535.8091669863106
15,3185.3838623194974
16,2464.0988766214246
17,3340.27942076745
18,2901.5785528877495
19,3080.6714454497783
20,4428.259092755173
21,5101.590866981387
22,5746.276388417557
23,15176.709055764368
24,2580.189039608673
25,4901.843084970204
26,2955.086488909049
27,8989.037003000181
28,3200.2332837228755
29,3127.6776287859234
30,6703.264346943399
31,3252.013393619578
32,2160.6119871480464
33,3454.657552142165
34,2714.1192119441407
35,15601.728617452167
36,2192.3417830837875
37,2543.6296487768486
38,5287.889547355769
39,2815.3291879519
40,3572.896092998325
41,5985.064792525504
42,6533.621197347234
43,2432.5586627347307
44,7919.934208760737
45,6093.537340269096
46,5796.101912818441
47,2387.063424057859
48,2748.868988898814
49,4485.23945600754
50,2162.1922489151234
51,4770.1705883703025
52,2747.53022627661
53,10972.897820000093
54,3022.330309205522
55,7576.139668214675
56,1909.878714567958
57,2271.144301630768
58,2683.9428180857326
59,2380.4610355884206
60,3249.4291525740077
61,3024.898077550369
62,2192.3417830837875
63,4804.550774392299
64,3368.9423647089557
65,3370.544878855403
66,2306.582154494315
67,3115.552493038142
68,3116.1690782800897
69,2326.2398029540495
70,2967.4079820380957
71,10809.929209287211
72,2089.8955896323796
73,2594.0423266933562
74,3637.654700609193
75,2610.6586541867964
76,3186.237336156945
77,8510.428849383527
78,2345.574275793841
79,2450.8049189720327
80,2396.6355028632534
81,3077.957011746496
82,9277.252245629717
83,2418.089602590878
84,3021.1411781923325
85,3025.1302567470166
86,1989.2290216752358
87,2384.0202917997935
88,2632.157496303877
89,6358.140822892009
90,3589.5294957270366
91,2561.792987517662
92,2765.1502892044077
93,5613.097724519813
94,4594.249032502607
95,3452.3134911376956
96,2705.864399527445
97,10889.948643714739
98,3284.5763605416882
99,5997.8969630850315
100,6026.930938415031
101,9566.829549531552
102,4575.006619953652
103,15801.681229357804
104,13561.414615773483
105,2270.828013343169
106,2548.6408925874657
107,2029.515132999292
108,4798.074938960856
109,3302.4898773708387
110,4203.9508929155845
111,6060.844469900493
112,3845.491059173633
113,2973.697426718965
114,7778.906923497741
115,3016.015849532435
116,2321.3584259461536
117,3016.698608062512
118,3187.8225869918456
119,2369.0183810455123
120,3115.552493038142
121,1995.3134927992712
122,13389.58159112779
123,12759.833049952122
124,8606.096873040078
125,2211.0765643802606
126,2489.0630643602785
127,2560.772321045713
128,3295.4244522287595
129,2607.3582823821653
130,4082.819405084541
131,3469.608677321348
132,10463.373134012492
133,3410.4088899689964
134,2373.220552746744
135,3027.7450297970713
136,8683.996719127495
137,16123.982243522982
138,3937.2512364360036
139,4186.314783280236
140,3355.523858106657
141,4367.129633503608
142,2711.2237679368423
143,10798.01830354531
144,3779.293925126039
145,1199.831436000301
146,2868.1161555814133
147,3550.8949474841183
148,2069.921036516425
149,3127.823552030739
150,6334.194764393823
151,4259.502720517749
152,2667.1776606988838
153,2305.7868634338247
154,3942.367867126495
155,2389.7795364962367
156,2723.547824131191
157,2946.4981768774956
158,2322.569403751899
159,2705.514426751059
160,3087.5508416266357
161,2493.2824765405753
162,2954.9086779179243
163,3614.2630307739037
164,2332.2260926007634
165,4601.34549649778
166,3928.8194830591824
167,2192.3417830837875
168,17292.092417120384
169,2555.2846811658706
170,3445.205021504928
171,2453.0580791003686
172,2464.4076703481237
173,2225.1348053592505
174,7555.272416359614
175,4390.107234532707
176,4506.152445983877
177,4741.980172796383
178,4818.200617803163
179,4375.223463555018
180,13384.773483247302
181,2720.2332383935795
182,10004.852068455899
183,2676.7673466856377
184,2166.1556817345877
185,7546.976008754165
186,2630.735291051027
187,2647.4053351986418
188,2253.655441536261
189,2439.2580870645297
190,4062.9170921294394
191,2539.6646328297925
192,4402.801138450969
193,10630.968968969182
