id,price
0,1237.34
2,1656.2616666666668
4,1662.5166666666667
6,718.9133333333333
7,967.6366666666664
8,758.5366666666666
10,416.5933333333333
11,969.9448888888887
12,1164.3138888888889
13,1758.9733333333334
14,1663.6661904761904
16,1276.3133333333333
17,1026.3135476190478
19,1784.96
22,3310.8133333333335
24,640.6227777777779
26,1271.0133333333333
28,467.2133333333333
29,855.3346984126985
31,645.1445185185183
32,549.1701111111109
33,858.1666666666666
34,1828.5167301587303
36,909.2
37,516.2083333333334
38,1041.967761904762
39,1814.9222222222224
50,652.22
52,931.0688888888888
54,684.9933333333333
56,464.4794444444445
57,626.420222222222
58,699.8066666666666
60,787.76
61,958.4424761904764
62,425.9433333333333
65,864.0852698412697
66,509.46299999999997
67,757.9977777777779
68,799.8044444444445
69,624.295
70,1883.635
72,746.74
73,1536.0066666666667
75,1687.8655555555554
76,958.2148412698414
80,941.9013333333332
83,577.3617777777778
84,826.1643333333333
85,1059.91
87,1336.26
90,1357.2135555555556
91,1670.0333333333333
92,809.2733333333333
94,1191.1755555555555
95,458.5336666666667
96,696.0512619047619
98,624.7733333333333
105,519.6733333333333
106,533.1908253968256
107,511.19777777777773
109,2001.082888888889
113,736.3866666666667
115,1694.0387777777776
116,1503.0866666666666
117,1002.0811111111109
118,1280.1566666666668
120,1799.0855555555559
125,850.3666666666667
126,657.0569365079365
127,874.428888888889
129,668.6206666666667
131,2619.9211111111113
133,808.4155392015393
135,739.9844444444444
138,1212.643555555556
140,2190.862698412698
142,1716.0533333333333
146,853.94
147,2102.577777777777
149,1929.8743333333334
153,1346.3266666666666
154,1153.9636666666663
155,759.635
156,1869.3362777777777
157,1639.51
158,1061.1131111111113
159,2135.26
160,1801.9083333333338
162,1641.7477777777776
163,877.9843333333331
164,676.8160000000001
166,612.98
167,1167.1333333333334
171,1396.5866666666666
172,590.504
179,1199.3466666666666
181,703.0867460317461
183,1617.3866666666668
184,1004.7266666666667
186,898.1133333333333
189,734.2027777777778
191,594.4766666666667
192,2500.287777777778
195,1189.0266666666666
197,780.7288888888888
198,815.622888888889
199,791.1666666666666
202,876.5355555555554
203,892.4288888888888
205,2252.5333333333333
209,764.4755555555555
214,989.1266666666667
217,723.9565555555555
219,672.2533333333333
220,1855.1533333333334
221,1804.8411111111113
222,1252.217222222222
225,1437.341111111111
228,775.6664444444446
232,819.4916666666667
233,595.8772222222223
234,1408.8333333333333
235,1656.501111111111
237,845.7166666666667
238,813.7415555555556
240,1319.657777777778
