id,price
0,1192.26
2,1704.43
4,1781.52
6,745.58
7,928.63
8,702.48
10,414.37
11,881.83
12,1159.93
13,1686.08
14,1555.78
16,1242.61
17,1033.88
19,1740.05
22,3513.63
24,710.0
26,1294.82
28,477.94
29,784.16
31,672.47
32,551.87
33,886.61
34,1811.06
36,911.2
37,514.22
38,916.75
39,1677.97
50,627.86
52,845.83
54,753.84
56,473.43
57,646.93
58,777.6
60,802.31
61,1020.41
62,465.28
65,855.78
66,497.17
67,800.81
68,738.02
69,580.99
70,1901.82
72,672.49
73,1518.71
75,1615.12
76,878.62
80,955.6
83,648.34
84,793.76
85,1006.7
87,1172.88
90,1328.79
91,1625.0
92,781.85
94,1188.82
95,415.11
96,782.88
98,576.18
105,439.83
106,518.12
107,595.56
109,2048.07
113,820.37
115,1771.18
116,1458.41
117,983.11
118,1267.13
120,1854.59
125,949.82
126,646.09
127,944.19
129,703.28
131,2428.48
133,780.94
135,746.57
138,1191.42
140,2255.1
142,1728.98
146,911.54
147,1992.39
149,1920.89
153,1350.59
154,1129.56
155,768.92
156,1729.84
157,1700.35
158,1163.08
159,2144.47
160,1835.73
162,1669.83
163,867.4
164,725.22
166,597.63
167,1134.19
171,1337.92
172,610.72
179,1199.53
181,668.66
183,1601.88
184,1044.31
186,932.14
189,675.76
191,609.02
192,2390.06
195,1178.61
197,744.85
198,852.35
199,771.14
202,843.16
203,899.78
205,2194.16
209,752.58
214,894.19
217,696.24
219,686.4
220,1788.55
221,1791.63
222,1227.16
225,1356.67
228,755.8
232,871.83
233,586.79
234,1373.58
235,1695.5
237,762.59
238,785.65
240,1273.12
244,855.55
245,2342.53
248,463.29
249,933.87
251,743.26
252,878.8
257,778.34
259,437.75
260,734.79
263,2006.63
264,882.33
265,2015.28
266,815.89
267,531.8
268,884.68
270,1535.33
274,990.14
275,465.98
276,1043.53
277,695.39
280,963.72
281,633.02
283,938.06
284,688.28
286,517.71
289,754.6
290,783.23
291,969.08
292,976.27
295,957.43
299,1765.94
300,1070.4
301,581.94
302,485.05
308,845.0
310,1256.36
311,619.22
313,2189.19
315,1894.85
319,1059.43
323,883.57
324,648.44
326,984.78
329,905.99
331,1522.34
332,864.56
333,755.24
335,853.18
336,742.48
337,898.51
338,2658.09
342,796.37
344,1659.04
346,2045.74
347,1092.51
352,1171.76
354,966.94
356,893.44
360,780.28
361,837.84
362,1861.89
363,704.16
364,675.2
366,522.07
367,1118.15
368,1915.62
370,919.75
372,489.31
373,1120.22
374,661.13
376,755.24
377,665.59
380,846.67
381,1711.62
383,504.81
384,1117.44
385,710.95
387,727.13
390,917.7
395,1692.46
399,1823.49
400,1751.01
401,1697.19
403,878.66
404,796.72
406,616.03
407,868.41
408,595.09
412,957.99
413,1699.92
416,1020.97
417,1320.97
418,746.75
420,731.4
421,447.94
428,1931.77
429,608.88
430,818.61
431,869.08
433,974.21
436,801.76
439,1031.03
442,538.4
443,2016.47
444,1349.57
446,1395.11
448,1300.23
449,915.93
450,1348.71
452,866.44
453,495.2
456,773.85
459,1134.35
461,1774.75
462,711.05
468,462.05
469,569.34
474,1837.02
477,2067.68
478,797.18
480,1994.72
482,1160.46
483,530.5
485,521.52
486,766.07
487,477.77
489,1962.23
490,792.92
491,769.65
495,605.98
497,1323.84
499,800.27
501,2031.03
502,1703.42
506,746.41
508,995.54
513,622.47
515,441.56
521,977.31
522,583.15
525,935.1
526,747.88
527,711.75
528,890.46
529,969.18
534,1824.37
535,1701.99
536,560.38
538,393.96
540,2765.6
543,1334.73
544,880.46
547,1141.69
553,1876.29
555,1001.22
